A,B,S,C,HP,Win
9,8,15,13,65,166
9,8,15,13,66,161
9,8,15,13,67,170
9,8,15,13,68,168
9,8,15,13,69,158
9,8,15,13,70,162
9,8,15,13,71,176
9,8,15,13,72,161
9,8,15,13,73,173
9,8,15,13,74,167
9,8,15,13,75,174
9,8,15,13,76,167
9,8,15,13,77,173
9,8,15,13,78,180
9,8,15,13,79,181
9,8,15,13,80,168
9,8,15,13,81,180
9,8,15,13,82,179
9,8,15,13,83,177
9,8,15,15,40,107
9,8,15,15,41,119
9,8,15,15,42,127
9,8,15,15,43,144
9,8,15,15,44,132
9,8,15,15,45,135
9,8,15,15,46,139
9,8,15,15,47,137
9,8,15,15,48,137
9,8,15,15,49,147
9,8,15,15,50,150
9,8,15,15,51,141
9,8,15,15,52,146
9,8,15,15,53,139
9,8,15,15,54,137
9,8,15,15,55,143
9,8,15,15,56,149
9,8,15,15,57,140
9,8,15,15,58,138
9,8,15,15,59,136
9,8,15,15,60,136
9,8,15,15,61,149
9,8,15,15,62,151
9,8,15,15,63,152
9,8,15,15,64,150
9,8,15,15,65,168
9,8,15,15,66,155
9,8,15,15,67,163
9,8,15,15,68,173
9,8,15,15,69,162
9,8,15,15,70,166
9,8,15,15,71,158
9,8,15,15,72,167
9,8,15,15,73,163
9,8,15,15,74,162
9,8,15,15,75,162
9,8,15,15,76,171
9,8,15,15,77,166
9,8,15,15,78,171
9,8,15,15,79,172
9,8,15,15,80,177
9,8,15,15,81,174
9,8,15,15,82,179
9,8,15,15,83,179
11,8,15,0,40,92
11,8,15,0,41,89
11,8,15,0,42,96
11,8,15,0,43,100
11,8,15,0,44,126
11,8,15,0,45,110
11,8,15,0,46,119
11,8,15,0,47,132
11,8,15,0,48,139
11,8,15,0,49,138
11,8,15,0,50,145
11,8,15,0,51,152
11,8,15,0,52,165
11,8,15,0,53,151
11,8,15,0,54,143
11,8,15,0,55,154
11,8,15,0,56,151
11,8,15,0,57,148
11,8,15,0,58,158
11,8,15,0,59,162
11,8,15,0,60,163
11,8,15,0,61,145
11,8,15,0,62,147
11,8,15,0,63,154
11,8,15,0,64,158
11,8,15,0,65,139
11,8,15,0,66,150
11,8,15,0,67,147
11,8,15,0,68,158
11,8,15,0,69,157
11,8,15,0,70,152
11,8,15,0,71,158
11,8,15,0,72,152
11,8,15,0,73,171
11,8,15,0,74,162
11,8,15,0,75,167
11,8,15,0,76,164
11,8,15,0,77,169
11,8,15,0,78,170
11,8,15,0,79,167
11,8,15,0,80,171
11,8,15,0,81,177
11,8,15,0,82,177
11,8,15,0,83,181
11,8,15,1,40,85
11,8,15,1,41,91
11,8,15,1,42,96
11,8,15,1,43,102
11,8,15,1,44,106
11,8,15,1,45,124
11,8,15,1,46,120
11,8,15,1,47,144
11,8,15,1,48,143
11,8,15,1,49,159
11,8,15,1,50,156
11,8,15,1,51,144
11,8,15,1,52,159
11,8,15,1,53,164
11,8,15,1,54,154
11,8,15,1,55,154
11,8,15,1,56,158
11,8,15,1,57,154
11,8,15,1,58,159
11,8,15,1,59,154
11,8,15,1,60,157
11,8,15,1,61,157
11,8,15,1,62,157
11,8,15,1,63,151
11,8,15,1,64,152
11,8,15,1,65,147
11,8,15,1,66,157
11,8,15,1,67,155
11,8,15,1,68,148
11,8,15,1,69,152
11,8,15,1,70,159
11,8,15,1,71,155
11,8,15,1,72,158
11,8,15,1,73,162
11,8,15,1,74,157
11,8,15,1,75,168
11,8,15,1,76,172
11,8,15,1,77,174
11,8,15,1,78,170
11,8,15,1,79,174
11,8,15,1,80,169
11,8,15,1,81,173
11,8,15,1,82,174
11,8,15,1,83,177
11,8,15,3,40,99
11,8,15,3,41,118
11,8,15,3,42,135
11,8,15,3,43,129
11,8,15,3,44,135
11,8,15,3,45,135
11,8,15,3,46,144
11,8,15,3,47,150
11,8,15,3,48,158
11,8,15,3,49,154
11,8,15,3,50,155
11,8,15,3,51,138
11,8,15,3,52,151
11,8,15,3,53,154
11,8,15,3,54,154
11,8,15,3,55,156
11,8,15,3,56,149
11,8,15,3,57,150
11,8,15,3,58,160
11,8,15,3,59,153
11,8,15,3,60,163
11,8,15,3,61,143
11,8,15,3,62,154
11,8,15,3,63,143
11,8,15,3,64,155
11,8,15,3,65,153
11,8,15,3,66,162
11,8,15,3,67,160
11,8,15,3,68,177
11,8,15,3,69,159
11,8,15,3,70,161
11,8,15,3,71,169
11,8,15,3,72,168
11,8,15,3,73,166
11,8,15,3,74,169
11,8,15,3,75,170
11,8,15,3,76,175
11,8,15,3,77,161
11,8,15,3,78,179
11,8,15,3,79,170
11,8,15,3,80,175
11,8,15,3,81,184
11,8,15,3,82,177
11,8,15,3,83,182
11,8,15,5,40,120
11,8,15,5,41,118
11,8,15,5,42,114
11,8,15,5,43,128
11,8,15,5,44,133
11,8,15,5,45,134
11,8,15,5,46,131
11,8,15,5,47,145
11,8,15,5,48,151
11,8,15,5,49,156
11,8,15,5,50,150
11,8,15,5,51,150
11,8,15,5,52,161
11,8,15,5,53,154
11,8,15,5,54,162
11,8,15,5,55,164
11,8,15,5,56,163
11,8,15,5,57,151
11,8,15,5,58,157
11,8,15,5,59,156
11,8,15,5,60,157
11,8,15,5,61,155
11,8,15,5,62,146
11,8,15,5,63,160
11,8,15,5,64,157
11,8,15,5,65,156
11,8,15,5,66,157
11,8,15,5,67,157
11,8,15,5,68,166
11,8,15,5,69,161
11,8,15,5,70,175
11,8,15,5,71,169
11,8,15,5,72,156
11,8,15,5,73,174
11,8,15,5,74,168
11,8,15,5,75,173
11,8,15,5,76,178
11,8,15,5,77,170
11,8,15,5,78,177
11,8,15,5,79,178
11,8,15,5,80,180
11,8,15,5,81,183
11,8,15,5,82,179
11,8,15,5,83,179
11,8,15,7,40,99
11,8,15,7,41,116
11,8,15,7,42,128
11,8,15,7,43,143
11,8,15,7,44,148
11,8,15,7,45,144
11,8,15,7,46,145
11,8,15,7,47,148
11,8,15,7,48,154
11,8,15,7,49,158
11,8,15,7,50,144
11,8,15,7,51,146
11,8,15,7,52,147
11,8,15,7,53,159
11,8,15,7,54,151
11,8,15,7,55,156
11,8,15,7,56,144
11,8,15,7,57,151
11,8,15,7,58,157
11,8,15,7,59,156
11,8,15,7,60,148
11,8,15,7,61,159
11,8,15,7,62,152
11,8,15,7,63,157
11,8,15,7,64,156
11,8,15,7,65,156
11,8,15,7,66,160
11,8,15,7,67,172
11,8,15,7,68,161
11,8,15,7,69,171
11,8,15,7,70,168
11,8,15,7,71,173
11,8,15,7,72,176
11,8,15,7,73,172
11,8,15,7,74,179
11,8,15,7,75,179
11,8,15,7,76,172
11,8,15,7,77,178
11,8,15,7,78,180
11,8,15,7,79,179
11,8,15,7,80,181
11,8,15,7,81,179
11,8,15,7,82,182
11,8,15,7,83,180
11,8,15,9,40,107
11,8,15,9,41,114
11,8,15,9,42,128
11,8,15,9,43,135
11,8,15,9,44,136
11,8,15,9,45,145
11,8,15,9,46,138
11,8,15,9,47,156
11,8,15,9,48,148
11,8,15,9,49,154
11,8,15,9,50,160
11,8,15,9,51,158
11,8,15,9,52,158
11,8,15,9,53,154
11,8,15,9,54,155
11,8,15,9,55,154
11,8,15,9,56,163
11,8,15,9,57,142
11,8,15,9,58,150
11,8,15,9,59,162
11,8,15,9,60,145
11,8,15,9,61,160
11,8,15,9,62,148
11,8,15,9,63,164
11,8,15,9,64,162
11,8,15,9,65,152
11,8,15,9,66,160
11,8,15,9,67,170
11,8,15,9,68,165
11,8,15,9,69,171
11,8,15,9,70,179
11,8,15,9,71,175
11,8,15,9,72,166
11,8,15,9,73,175
11,8,15,9,74,175
11,8,15,9,75,172
11,8,15,9,76,168
11,8,15,9,77,172
11,8,15,9,78,175
11,8,15,9,79,182
11,8,15,9,80,186
11,8,15,9,81,178
11,8,15,9,82,185
11,8,15,9,83,177
11,8,15,11,40,133
11,8,15,11,41,119
11,8,15,11,42,140
11,8,15,11,43,144
11,8,15,11,44,139
11,8,15,11,45,150
11,8,15,11,46,139
11,8,15,11,47,152
11,8,15,11,48,156
11,8,15,11,49,160
11,8,15,11,50,147
11,8,15,11,51,157
11,8,15,11,52,153
11,8,15,11,53,149
11,8,15,11,54,150
11,8,15,11,55,163
11,8,15,11,56,152
11,8,15,11,57,160
11,8,15,11,58,156
11,8,15,11,59,158
11,8,15,11,60,155
11,8,15,11,61,159
11,8,15,11,62,162
11,8,15,11,63,170
11,8,15,11,64,154
11,8,15,11,65,164
11,8,15,11,66,158
11,8,15,11,67,171
11,8,15,11,68,170
11,8,15,11,69,166
11,8,15,11,70,167
11,8,15,11,71,179
11,8,15,11,72,183
11,8,15,11,73,173
11,8,15,11,74,180
11,8,15,11,75,177
11,8,15,11,76,174
11,8,15,11,77,172
11,8,15,11,78,180
11,8,15,11,79,182
11,8,15,11,80,187
11,8,15,11,81,182
11,8,15,11,82,182
11,8,15,11,83,181
11,8,15,13,40,136
11,8,15,13,41,140
11,8,15,13,42,141
11,8,15,13,43,151
11,8,15,13,44,146
11,8,15,13,45,144
11,8,15,13,46,157
11,8,15,13,47,152
11,8,15,13,48,149
11,8,15,13,49,157
11,8,15,13,50,146
11,8,15,13,51,160
11,8,15,13,52,151
11,8,15,13,53,154
11,8,15,13,54,159
11,8,15,13,55,165
11,8,15,13,56,156
11,8,15,13,57,152
11,8,15,13,58,167
11,8,15,13,59,160
11,8,15,13,60,155
11,8,15,13,61,154
11,8,15,13,62,158
11,8,15,13,63,162
11,8,15,13,64,162
11,8,15,13,65,159
11,8,15,13,66,179
11,8,15,13,67,156
11,8,15,13,68,164
11,8,15,13,69,169
11,8,15,13,70,176
11,8,15,13,71,176
11,8,15,13,72,178
11,8,15,13,73,174
11,8,15,13,74,176
11,8,15,13,75,179
11,8,15,13,76,182
11,8,15,13,77,177
11,8,15,13,78,179
11,8,15,13,79,183
11,8,15,13,80,180
11,8,15,13,81,176
11,8,15,13,82,184
11,8,15,13,83,186
11,8,15,15,40,133
11,8,15,15,41,144
11,8,15,15,42,151
11,8,15,15,43,141
11,8,15,15,44,151
11,8,15,15,45,155
11,8,15,15,46,144
11,8,15,15,47,157
11,8,15,15,48,156
11,8,15,15,49,148
11,8,15,15,50,146
11,8,15,15,51,151
11,8,15,15,52,159
11,8,15,15,53,148
11,8,15,15,54,147
11,8,15,15,55,168
11,8,15,15,56,149
11,8,15,15,57,152
11,8,15,15,58,167
11,8,15,15,59,154
11,8,15,15,60,151
11,8,15,15,61,163
11,8,15,15,62,158
11,8,15,15,63,160
11,8,15,15,64,158
11,8,15,15,65,173
11,8,15,15,66,172
11,8,15,15,67,178
11,8,15,15,68,170
11,8,15,15,69,178
11,8,15,15,70,175
11,8,15,15,71,172
11,8,15,15,72,170
11,8,15,15,73,180
11,8,15,15,74,172
11,8,15,15,75,179
11,8,15,15,76,182
11,8,15,15,77,185
11,8,15,15,78,192
11,8,15,15,79,184
11,8,15,15,80,183
11,8,15,15,81,187
11,8,15,15,82,181
11,8,15,15,83,186
13,8,15,0,40,94
13,8,15,0,41,88
13,8,15,0,42,88
13,8,15,0,43,94
13,8,15,0,44,109
13,8,15,0,45,118
13,8,15,0,46,116
13,8,15,0,47,126
13,8,15,0,48,140
13,8,15,0,49,139
13,8,15,0,50,138
13,8,15,0,51,153
13,8,15,0,52,156
13,8,15,0,53,152
13,8,15,0,54,161
13,8,15,0,55,146
13,8,15,0,56,161
13,8,15,0,57,159
13,8,15,0,58,159
13,8,15,0,59,153
13,8,15,0,60,144
13,8,15,0,61,154
13,8,15,0,62,156
13,8,15,0,63,153
13,8,15,0,64,151
13,8,15,0,65,146
13,8,15,0,66,162
13,8,15,0,67,160
13,8,15,0,68,163
13,8,15,0,69,160
13,8,15,0,70,156
13,8,15,0,71,142
13,8,15,0,72,160
13,8,15,0,73,154
13,8,15,0,74,163
13,8,15,0,75,160
13,8,15,0,76,175
13,8,15,0,77,170
13,8,15,0,78,169
13,8,15,0,79,166
13,8,15,0,80,174
13,8,15,0,81,174
13,8,15,0,82,178
13,8,15,0,83,188
13,8,15,1,40,89
13,8,15,1,41,95
13,8,15,1,42,92
13,8,15,1,43,97
13,8,15,1,44,120
13,8,15,1,45,120
13,8,15,1,46,128
13,8,15,1,47,132
13,8,15,1,48,149
13,8,15,1,49,149
13,8,15,1,50,148
13,8,15,1,51,145
13,8,15,1,52,156
13,8,15,1,53,148
13,8,15,1,54,148
13,8,15,1,55,158
13,8,15,1,56,155
13,8,15,1,57,148
13,8,15,1,58,164
13,8,15,1,59,148
13,8,15,1,60,161
13,8,15,1,61,147
13,8,15,1,62,156
13,8,15,1,63,155
13,8,15,1,64,152
13,8,15,1,65,158
13,8,15,1,66,161
13,8,15,1,67,148
13,8,15,1,68,154
13,8,15,1,69,157
13,8,15,1,70,167
13,8,15,1,71,164
13,8,15,1,72,159
13,8,15,1,73,160
13,8,15,1,74,160
13,8,15,1,75,163
13,8,15,1,76,163
13,8,15,1,77,176
13,8,15,1,78,170
13,8,15,1,79,174
13,8,15,1,80,173
13,8,15,1,81,173
13,8,15,1,82,177
13,8,15,1,83,172
13,8,15,3,40,110
13,8,15,3,41,131
13,8,15,3,42,112
13,8,15,3,43,139
13,8,15,3,44,138
13,8,15,3,45,139
13,8,15,3,46,146
13,8,15,3,47,133
13,8,15,3,48,135
13,8,15,3,49,150
13,8,15,3,50,157
13,8,15,3,51,151
13,8,15,3,52,148
13,8,15,3,53,145
13,8,15,3,54,156
13,8,15,3,55,143
13,8,15,3,56,161
13,8,15,3,57,154
13,8,15,3,58,156
13,8,15,3,59,158
13,8,15,3,60,154
13,8,15,3,61,154
13,8,15,3,62,145
13,8,15,3,63,162
13,8,15,3,64,149
13,8,15,3,65,148
13,8,15,3,66,157
13,8,15,3,67,160
13,8,15,3,68,164
13,8,15,3,69,145
13,8,15,3,70,161
13,8,15,3,71,167
13,8,15,3,72,173
13,8,15,3,73,164
13,8,15,3,74,164
13,8,15,3,75,173
13,8,15,3,76,169
13,8,15,3,77,179
13,8,15,3,78,172
13,8,15,3,79,172
13,8,15,3,80,177
13,8,15,3,81,179
13,8,15,3,82,185
13,8,15,3,83,188
13,8,15,5,40,107
13,8,15,5,41,118
13,8,15,5,42,124
13,8,15,5,43,133
13,8,15,5,44,146
13,8,15,5,45,144
13,8,15,5,46,148
13,8,15,5,47,131
13,8,15,5,48,153
13,8,15,5,49,160
13,8,15,5,50,147
13,8,15,5,51,156
13,8,15,5,52,146
13,8,15,5,53,157
13,8,15,5,54,144
13,8,15,5,55,157
13,8,15,5,56,159
13,8,15,5,57,147
13,8,15,5,58,162
13,8,15,5,59,152
13,8,15,5,60,157
13,8,15,5,61,148
13,8,15,5,62,162
13,8,15,5,63,157
13,8,15,5,64,158
13,8,15,5,65,164
13,8,15,5,66,161
13,8,15,5,67,154
13,8,15,5,68,153
13,8,15,5,69,156
13,8,15,5,70,159
13,8,15,5,71,170
13,8,15,5,72,158
13,8,15,5,73,160
13,8,15,5,74,164
13,8,15,5,75,175
13,8,15,5,76,179
13,8,15,5,77,175
13,8,15,5,78,180
13,8,15,5,79,170
13,8,15,5,80,182
13,8,15,5,81,181
13,8,15,5,82,176
13,8,15,5,83,177
13,8,15,7,40,104
13,8,15,7,41,119
13,8,15,7,42,114
13,8,15,7,43,134
13,8,15,7,44,131
13,8,15,7,45,157
13,8,15,7,46,152
13,8,15,7,47,140
13,8,15,7,48,161
13,8,15,7,49,160
13,8,15,7,50,136
13,8,15,7,51,159
13,8,15,7,52,157
13,8,15,7,53,145
13,8,15,7,54,152
13,8,15,7,55,162
13,8,15,7,56,156
13,8,15,7,57,162
13,8,15,7,58,148
13,8,15,7,59,148
13,8,15,7,60,148
13,8,15,7,61,161
13,8,15,7,62,162
13,8,15,7,63,165
13,8,15,7,64,153
13,8,15,7,65,159
13,8,15,7,66,155
13,8,15,7,67,157
13,8,15,7,68,168
13,8,15,7,69,167
13,8,15,7,70,168
13,8,15,7,71,164
13,8,15,7,72,170
13,8,15,7,73,181
13,8,15,7,74,178
13,8,15,7,75,176
13,8,15,7,76,175
13,8,15,7,77,179
13,8,15,7,78,173
13,8,15,7,79,185
13,8,15,7,80,185
13,8,15,7,81,181
13,8,15,7,82,173
13,8,15,7,83,175
13,8,15,9,40,93
13,8,15,9,41,118
13,8,15,9,42,127
13,8,15,9,43,134
13,8,15,9,44,143
13,8,15,9,45,141
13,8,15,9,46,146
13,8,15,9,47,156
13,8,15,9,48,155
13,8,15,9,49,144
13,8,15,9,50,154
13,8,15,9,51,158
13,8,15,9,52,156
13,8,15,9,53,149
13,8,15,9,54,161
13,8,15,9,55,147
13,8,15,9,56,152
13,8,15,9,57,154
13,8,15,9,58,158
13,8,15,9,59,149
13,8,15,9,60,142
13,8,15,9,61,155
13,8,15,9,62,153
13,8,15,9,63,144
13,8,15,9,64,154
13,8,15,9,65,156
13,8,15,9,66,156
13,8,15,9,67,166
13,8,15,9,68,157
13,8,15,9,69,154
13,8,15,9,70,161
13,8,15,9,71,172
13,8,15,9,72,166
13,8,15,9,73,164
13,8,15,9,74,176
13,8,15,9,75,172
13,8,15,9,76,173
13,8,15,9,77,175
13,8,15,9,78,181
13,8,15,9,79,173
13,8,15,9,80,185
13,8,15,9,81,175
13,8,15,9,82,179
13,8,15,9,83,175
13,8,15,11,40,121
13,8,15,11,41,133
13,8,15,11,42,141
13,8,15,11,43,141
13,8,15,11,44,146
13,8,15,11,45,149
13,8,15,11,46,138
13,8,15,11,47,147
13,8,15,11,48,161
13,8,15,11,49,145
13,8,15,11,50,157
13,8,15,11,51,147
13,8,15,11,52,156
13,8,15,11,53,149
13,8,15,11,54,145
13,8,15,11,55,155
13,8,15,11,56,166
13,8,15,11,57,155
13,8,15,11,58,154
13,8,15,11,59,151
13,8,15,11,60,145
13,8,15,11,61,159
13,8,15,11,62,160
13,8,15,11,63,158
13,8,15,11,64,159
13,8,15,11,65,166
13,8,15,11,66,176
13,8,15,11,67,172
13,8,15,11,68,172
13,8,15,11,69,170
13,8,15,11,70,179
13,8,15,11,71,171
13,8,15,11,72,176
13,8,15,11,73,185
13,8,15,11,74,175
13,8,15,11,75,174
13,8,15,11,76,176
13,8,15,11,77,186
13,8,15,11,78,181
13,8,15,11,79,179
13,8,15,11,80,180
13,8,15,11,81,187
13,8,15,11,82,175
13,8,15,11,83,183
13,8,15,13,40,111
13,8,15,13,41,135
13,8,15,13,42,140
13,8,15,13,43,150
13,8,15,13,44,144
13,8,15,13,45,162
13,8,15,13,46,156
13,8,15,13,47,152
13,8,15,13,48,153
13,8,15,13,49,163
13,8,15,13,50,155
13,8,15,13,51,148
13,8,15,13,52,140
13,8,15,13,53,146
13,8,15,13,54,140
13,8,15,13,55,153
13,8,15,13,56,150
13,8,15,13,57,165
13,8,15,13,58,155
13,8,15,13,59,150
13,8,15,13,60,145
13,8,15,13,61,160
13,8,15,13,62,159
13,8,15,13,63,163
13,8,15,13,64,152
13,8,15,13,65,169
13,8,15,13,66,164
13,8,15,13,67,172
13,8,15,13,68,174
13,8,15,13,69,163
13,8,15,13,70,166
13,8,15,13,71,178
13,8,15,13,72,168
13,8,15,13,73,176
13,8,15,13,74,179
13,8,15,13,75,170
13,8,15,13,76,179
13,8,15,13,77,176
13,8,15,13,78,184
13,8,15,13,79,177
13,8,15,13,80,184
13,8,15,13,81,185
13,8,15,13,82,185
13,8,15,13,83,187
13,8,15,15,40,128
13,8,15,15,41,142
13,8,15,15,42,144
13,8,15,15,43,147
13,8,15,15,44,158
13,8,15,15,45,151
13,8,15,15,46,155
13,8,15,15,47,151
13,8,15,15,48,156
13,8,15,15,49,164
13,8,15,15,50,156
13,8,15,15,51,160
13,8,15,15,52,157
13,8,15,15,53,153
13,8,15,15,54,147
13,8,15,15,55,159
13,8,15,15,56,154
13,8,15,15,57,156
13,8,15,15,58,148
13,8,15,15,59,144
13,8,15,15,60,158
13,8,15,15,61,151
13,8,15,15,62,152
13,8,15,15,63,163
13,8,15,15,64,164
13,8,15,15,65,162
13,8,15,15,66,173
13,8,15,15,67,174
13,8,15,15,68,174
13,8,15,15,69,174
13,8,15,15,70,179
13,8,15,15,71,170
13,8,15,15,72,176
13,8,15,15,73,164
13,8,15,15,74,171
13,8,15,15,75,171
13,8,15,15,76,171
13,8,15,15,77,186
13,8,15,15,78,180
13,8,15,15,79,182
13,8,15,15,80,182
13,8,15,15,81,185
13,8,15,15,82,186
13,8,15,15,83,187
15,8,15,0,40,85
15,8,15,0,41,97
15,8,15,0,42,99
15,8,15,0,43,122
15,8,15,0,44,112
15,8,15,0,45,119
15,8,15,0,46,132
15,8,15,0,47,133
15,8,15,0,48,141
15,8,15,0,49,147
15,8,15,0,50,146
15,8,15,0,51,162
15,8,15,0,52,155
15,8,15,0,53,159
15,8,15,0,54,150
15,8,15,0,55,153
15,8,15,0,56,156
15,8,15,0,57,160
15,8,15,0,58,157
15,8,15,0,59,159
15,8,15,0,60,154
15,8,15,0,61,156
15,8,15,0,62,154
15,8,15,0,63,155
15,8,15,0,64,146
15,8,15,0,65,157
15,8,15,0,66,154
15,8,15,0,67,156
15,8,15,0,68,160
15,8,15,0,69,160
15,8,15,0,70,148
15,8,15,0,71,161
15,8,15,0,72,164
15,8,15,0,73,157
15,8,15,0,74,163
15,8,15,0,75,162
15,8,15,0,76,166
15,8,15,0,77,170
15,8,15,0,78,173
15,8,15,0,79,171
15,8,15,0,80,176
15,8,15,0,81,168
15,8,15,0,82,175
15,8,15,0,83,182
15,8,15,1,40,88
15,8,15,1,41,95
15,8,15,1,42,102
15,8,15,1,43,95
15,8,15,1,44,116
15,8,15,1,45,134
15,8,15,1,46,147
15,8,15,1,47,141
15,8,15,1,48,144
15,8,15,1,49,161
15,8,15,1,50,156
15,8,15,1,51,160
15,8,15,1,52,162
15,8,15,1,53,159
15,8,15,1,54,160
15,8,15,1,55,144
15,8,15,1,56,156
15,8,15,1,57,146
15,8,15,1,58,148
15,8,15,1,59,160
15,8,15,1,60,159
15,8,15,1,61,159
15,8,15,1,62,156
15,8,15,1,63,153
15,8,15,1,64,147
15,8,15,1,65,162
15,8,15,1,66,159
15,8,15,1,67,161
15,8,15,1,68,169
15,8,15,1,69,164
15,8,15,1,70,168
15,8,15,1,71,170
15,8,15,1,72,160
15,8,15,1,73,165
15,8,15,1,74,168
15,8,15,1,75,169
15,8,15,1,76,177
15,8,15,1,77,176
15,8,15,1,78,181
15,8,15,1,79,175
15,8,15,1,80,171
15,8,15,1,81,176
15,8,15,1,82,182
15,8,15,1,83,176
15,8,15,3,40,105
15,8,15,3,41,104
15,8,15,3,42,113
15,8,15,3,43,118
15,8,15,3,44,149
15,8,15,3,45,140
15,8,15,3,46,147
15,8,15,3,47,148
15,8,15,3,48,160
15,8,15,3,49,157
15,8,15,3,50,165
15,8,15,3,51,164
15,8,15,3,52,159
15,8,15,3,53,164
15,8,15,3,54,167
15,8,15,3,55,153
15,8,15,3,56,145
15,8,15,3,57,162
15,8,15,3,58,160
15,8,15,3,59,163
15,8,15,3,60,158
15,8,15,3,61,159
15,8,15,3,62,154
15,8,15,3,63,157
15,8,15,3,64,160
15,8,15,3,65,158
15,8,15,3,66,171
15,8,15,3,67,158
15,8,15,3,68,166
15,8,15,3,69,160
15,8,15,3,70,163
15,8,15,3,71,170
15,8,15,3,72,160
15,8,15,3,73,162
15,8,15,3,74,177
15,8,15,3,75,174
15,8,15,3,76,179
15,8,15,3,77,174
15,8,15,3,78,176
15,8,15,3,79,182
15,8,15,3,80,178
15,8,15,3,81,186
15,8,15,3,82,182
15,8,15,3,83,175
15,8,15,5,40,120
15,8,15,5,41,116
15,8,15,5,42,133
15,8,15,5,43,124
15,8,15,5,44,138
15,8,15,5,45,144
15,8,15,5,46,154
15,8,15,5,47,150
15,8,15,5,48,149
15,8,15,5,49,152
15,8,15,5,50,148
15,8,15,5,51,162
15,8,15,5,52,154
15,8,15,5,53,165
15,8,15,5,54,154
15,8,15,5,55,154
15,8,15,5,56,158
15,8,15,5,57,162
15,8,15,5,58,151
15,8,15,5,59,147
15,8,15,5,60,148
15,8,15,5,61,155
15,8,15,5,62,155
15,8,15,5,63,169
15,8,15,5,64,152
15,8,15,5,65,161
15,8,15,5,66,165
15,8,15,5,67,171
15,8,15,5,68,163
15,8,15,5,69,170
15,8,15,5,70,166
15,8,15,5,71,166
15,8,15,5,72,175
15,8,15,5,73,169
15,8,15,5,74,174
15,8,15,5,75,174
15,8,15,5,76,179
15,8,15,5,77,181
15,8,15,5,78,176
15,8,15,5,79,175
15,8,15,5,80,176
15,8,15,5,81,187
15,8,15,5,82,180
15,8,15,5,83,182
15,8,15,7,40,112
15,8,15,7,41,115
15,8,15,7,42,138
15,8,15,7,43,137
15,8,15,7,44,151
15,8,15,7,45,148
15,8,15,7,46,158
15,8,15,7,47,160
15,8,15,7,48,158
15,8,15,7,49,155
15,8,15,7,50,159
15,8,15,7,51,161
15,8,15,7,52,169
15,8,15,7,53,159
15,8,15,7,54,159
15,8,15,7,55,146
15,8,15,7,56,165
15,8,15,7,57,166
15,8,15,7,58,170
15,8,15,7,59,163
15,8,15,7,60,157
15,8,15,7,61,173
15,8,15,7,62,167
15,8,15,7,63,170
15,8,15,7,64,163
15,8,15,7,65,160
15,8,15,7,66,168
15,8,15,7,67,169
15,8,15,7,68,165
15,8,15,7,69,173
15,8,15,7,70,176
15,8,15,7,71,178
15,8,15,7,72,179
15,8,15,7,73,176
15,8,15,7,74,176
15,8,15,7,75,182
15,8,15,7,76,176
15,8,15,7,77,181
15,8,15,7,78,178
15,8,15,7,79,181
15,8,15,7,80,185
15,8,15,7,81,185
15,8,15,7,82,179
15,8,15,7,83,180
15,8,15,9,40,125
15,8,15,9,41,119
15,8,15,9,42,128
15,8,15,9,43,145
15,8,15,9,44,145
15,8,15,9,45,150
15,8,15,9,46,158
15,8,15,9,47,149
15,8,15,9,48,161
15,8,15,9,49,161
15,8,15,9,50,160
15,8,15,9,51,151
15,8,15,9,52,146
15,8,15,9,53,159
15,8,15,9,54,155
15,8,15,9,55,162
15,8,15,9,56,168
15,8,15,9,57,155
15,8,15,9,58,167
15,8,15,9,59,146
15,8,15,9,60,154
15,8,15,9,61,151
15,8,15,9,62,159
15,8,15,9,63,162
15,8,15,9,64,163
15,8,15,9,65,163
15,8,15,9,66,158
15,8,15,9,67,170
15,8,15,9,68,174
15,8,15,9,69,167
15,8,15,9,70,173
15,8,15,9,71,177
15,8,15,9,72,169
15,8,15,9,73,179
15,8,15,9,74,179
15,8,15,9,75,172
15,8,15,9,76,181
15,8,15,9,77,175
15,8,15,9,78,182
15,8,15,9,79,179
15,8,15,9,80,190
15,8,15,9,81,173
15,8,15,9,82,177
15,8,15,9,83,183
15,8,15,11,40,131
15,8,15,11,41,137
15,8,15,11,42,136
15,8,15,11,43,148
15,8,15,11,44,145
15,8,15,11,45,155
15,8,15,11,46,149
15,8,15,11,47,157
15,8,15,11,48,157
15,8,15,11,49,167
15,8,15,11,50,167
15,8,15,11,51,168
15,8,15,11,52,162
15,8,15,11,53,156
15,8,15,11,54,163
15,8,15,11,55,164
15,8,15,11,56,157
15,8,15,11,57,156
15,8,15,11,58,162
15,8,15,11,59,152
15,8,15,11,60,162
15,8,15,11,61,161
15,8,15,11,62,164
15,8,15,11,63,169
15,8,15,11,64,167
15,8,15,11,65,167
15,8,15,11,66,160
15,8,15,11,67,163
15,8,15,11,68,175
15,8,15,11,69,172
15,8,15,11,70,178
15,8,15,11,71,173
15,8,15,11,72,180
15,8,15,11,73,178
15,8,15,11,74,174
15,8,15,11,75,184
15,8,15,11,76,182
15,8,15,11,77,187
15,8,15,11,78,178
15,8,15,11,79,182
15,8,15,11,80,182
15,8,15,11,81,185
15,8,15,11,82,191
15,8,15,11,83,184
15,8,15,13,40,140
15,8,15,13,41,145
